PC1,PC2,cluster
0.03315852364536001,1.8962250759017638,2
0.5200470143576122,2.1274818564959443,2
3.325935003553316,-1.147980803548839,0
-3.0020535181662247,-1.7394935141417798,3
-1.2606561988156977,2.8792490874397503,2
2.9361652387559087,0.48217426397063007,0
-2.7626237841938783,-1.0672808629042807,3
-1.8729309531805596,-1.6491207658566018,1
2.0913298382116796,1.5894772144764406,2
-2.3881173547208356,-1.2047935242128451,3
-2.9139436476792526,-1.6293254703541864,3
0.9796360987317171,0.4603925498403114,2
-2.6334772524815104,-0.4909709871628261,3
-1.356634201254856,0.5873519729820084,1
4.8965043746506405,-1.524578238984218,0
2.5547992857094632,0.20160896546213192,0
-3.0212484962270616,-0.9578739638022051,3
4.82574377538125,-2.289731780461357,0
1.6378297498309948,4.33647038753257,2
-2.774348093461705,-0.4379444564804511,1
1.4054397325585846,0.11992977494503486,2
2.612676341331943,1.7441832650293785,2
4.862553367443512,-1.3258599709023196,0
3.0957025490951033,1.9287997448745908,2
-2.6772319715047606,-0.884146404078386,3
-2.6784686143839873,-1.5544317641270693,3
5.3969071124939205,-1.1558721720485068,0
-0.8079597271184275,-0.10450756485552673,3
1.2228100543484337,2.1790708994113874,2
-2.601492735849158,-0.7270965217229545,3
0.6930548840939666,2.226059190481872,2
-0.07452671609689938,0.8713678456977718,2
-2.4329977005855663,0.5703103596699952,1
-3.372155614450404,-0.19031767960286655,1
-2.7948147026477614,-0.7787919780701464,3
1.1030133860481013,2.780268265201235,2
-1.3857886879410712,-0.5363670194404326,3
-2.9139869348342415,-0.8036822918411303,3
-1.7642072380225315,2.4574869640088495,1
-2.30106176035433,1.071610988893603,1
4.776993858617565,-1.9136366040978174,0
-2.0257161114480815,1.3349633509168946,1
3.2466192273669043,-2.1029633209864507,0
-2.338899098022847,-1.0896062880341948,3
2.5656260866966094,0.25296107425788045,0
-2.2799131367728163,-1.2729098200071458,3
-0.9769618140334222,-0.028339742880961454,1
-2.49501318635743,0.36170007952013045,1
-2.3694828888711243,0.7667025439610744,1
0.9964420679491096,1.141796044850956,2
3.613920113614354,0.05220785879284663,0
2.3172811111660283,-3.0914737147737315,0
2.2223091958142867,-1.9208837171480178,0
1.3144820044772934,1.7335960714274286,2
-2.114434251584644,-0.5177929897517217,3
0.03315852364536001,1.8962250759017638,2
-0.16676639845273594,0.35563173705788803,2
0.41436557380131306,-0.2996683647290169,2
-2.4631263590484376,-0.6048114046086069,1
-2.3519395377978,-1.045789232297189,3
3.4983258196921936,-0.37856254887934254,0
1.4020562711878943,4.236197343658098,2
4.980277039111118,-2.551503875221185,0
-0.8159053366081949,1.1514470468541127,2
-2.133120164208583,-1.4420201149154281,3
-2.1106365711262187,-0.6372936711777637,3
4.821189205724822,-1.214498599268671,0
-3.321439443777954,-0.5401318391749927,3
-2.691783635506037,-0.27597802084404505,1
1.0673447927439794,2.679835607154745,2
-2.6570543427393023,-1.4129413931434849,3
-2.4267023411110658,-0.8393641410545798,3
1.2468757827145174,-1.7258629543491522,0
0.8143170969050159,2.271929013737743,2
-2.2387230965127425,0.4340323007344417,1
0.6028148986078125,1.3848040608855212,2
-1.9956599769258512,-1.861665263570553,3
-1.6766967111102793,-0.7823647263749743,3
-2.514099668907608,-0.8978160682337246,3
4.894033622713161,-1.2435089303074198,0
-1.7043375886599461,-0.2678899747487011,3
2.0548748273436446,-1.1698326534315224,0
-0.18911095851578996,1.2427898593420352,2
-0.9139180241620892,-1.3546404929024773,3
-2.491577402465979,-0.6551674335950867,3
-3.3413079450501457,-0.05275732440148765,1
3.408243147728356,-1.087398203854287,0
2.993614062237874,-0.7469455339989906,0
-1.509694981455148,1.0621108868349476,1
-2.5318382393109964,-0.12479137040764834,1
-2.345275863371474,0.21830046569323733,1
0.26349597088265153,-0.9699746686152061,3
-2.4776586605363433,0.1395966365176952,1
0.05338039507023913,2.3694780452627047,2
1.265526849926095,0.8254498625676839,2
-2.6880847459133173,-1.3111306888634418,3
-2.7453856827316874,-0.4750119760581297,1
1.7311697473496133,2.6034423858949274,2
0.00290723440345432,3.1330050674571837,2
2.209633708842862,-0.3943594848447386,0
-2.818739741139605,-0.4352686774330027,3
-2.8421984845340433,-1.6807342219401973,3
-2.5869333228479694,-0.10132483042724375,1
-2.307443466808155,-0.12473586475295045,3
-3.0141704435625787,-1.3184707673424303,3
-1.7513330926807402,-1.97314402801554,3
0.869307017452514,1.8876562853825454,2
-2.5119172072138967,-0.947139178881993,3
-2.879097146972119,-0.9445166136482722,3
2.8927847421127826,1.4812196218640545,2
3.6539687363062856,-0.12041459678186026,0
-2.608871621981974,-0.7764918807458006,3
3.472197256479119,-0.1099830084949451,0
4.95932085405453,-0.008449535609950334,0
3.3196592485698213,-1.3522783911034997,0
-1.3631426352359577,-1.7121944455859484,3
0.2823368468235124,2.278195939798466,2
0.5259705924131596,0.7200377918272275,2
-2.965722600939231,-1.258908505884561,3
3.7941659538036623,-1.8025422768952792,0
-2.5039480608214264,0.010070744242887255,1
4.309108307209645,-2.323271647229484,0
-2.649381606815303,0.6071844648301308,1
-2.749588927799975,-1.6854791132160143,3
1.5768672710703011,1.224592137286794,2
2.7577373777814227,-0.4251964667608437,0
1.2689841446970345,-0.7918984914931317,0
2.6757932621960934,-1.3509817790001286,0
0.6763504984421506,2.7996100801814943,2
-2.652428723991594,-0.2943063756845322,1
-1.5835453989008166,0.31307491118797176,1
3.505597686207622,-1.642411417998703,0
1.039137012513313,-0.43359380296209016,2
-0.09663396399348329,1.638117831801041,1
6.263758502326695,-1.4930839191569338,0
0.31467283584970535,1.0149297727071258,2
-2.6148432156663235,-1.4206186941727696,3
-2.9139869348342415,-0.8036822918411303,3
-0.763027458998157,2.610295916805506,2
1.0024979738622983,1.4843435401035723,2
3.6609654318347085,-1.1664418684893818,0
-2.4768584845761152,-0.7781668306052998,3
4.397915907380535,-0.4690815555957409,0
0.029245536202139256,1.1578682558347781,2
-2.625904602851708,-2.026285889646841,3
-1.8457933701098277,2.1104570410482246,1
-2.346264698457775,-1.652844621916056,3
1.3375562802596086,2.46575601561294,2
-2.620663084526242,0.5885892785988971,1
-2.250837992767826,1.2972908161369674,1
-2.1673832794385515,-0.8063559833738021,3
-2.816844133736376,-1.2982061490737968,3
1.8839980542189383,1.3677228239313535,2
-2.4898856883694847,-1.1886510508116936,3
-3.365058683167051,-0.8396714955454301,3
-2.9665156491923197,-1.844316365126635,3
-0.35713708214578077,0.37959392145496135,2
-2.612662416016359,2.2318725071598795,1
-2.4043200353623333,-2.445008376461456,3
-2.508014170818394,-0.9538057750141024,3
-0.3726699825528661,1.4252144415002859,2
2.7126966536431736,1.7878363324654403,2
-1.4991630231457027,0.7543551997485496,1
0.9702447295980688,1.2260677400802786,2
4.515555652308212,-2.496822696715429,0
-1.2646016434939042,-1.2288483048713688,3
3.1076960824005675,-2.6289585759165823,0
-0.8703971813476773,-0.04596976704345575,1
1.3014314730204186,0.8896121469246756,2
3.032966767838679,-1.4324399296324355,0
-2.059737932421673,1.3924037387562669,1
-2.8925212390850095,-0.7087151558578152,3
-2.760507757565935,-1.3425003148405579,3
-2.233531553512406,-0.16283759978154955,3
-2.358380282901849,0.9882251779154806,1
2.8638240433812245,0.12698970403011947,0
-1.8808102534494808,0.6026318053042655,1
-0.37164346747829724,-0.1399827658783742,3
-1.33403101110639,3.947857798689045,2
-2.488714123112806,-0.7690005602850042,1
-2.5279857725946915,-0.006447351483909679,3
-1.3574462166900274,0.33077843403893054,1
-2.8342849723109236,-0.7469349534301788,3
-0.43919554136484357,2.8558463285171527,2
-2.440200641292587,-0.5166867373721702,3
1.6095095477157695,0.4899004965034594,2
2.750432309552939,2.927420511792244,2
-0.2165040678717244,-0.378750800939126,3
1.8726855434618854,1.0897696447984955,2
2.5941298145656604,-1.3009426330791805,0
-2.2219151463636955,-1.099453473991139,3
2.0518745522250796,-1.4653912262418431,0
5.100362247182351,-0.9383855331084003,0
-0.5864379015053716,3.8611608628275484,2
-2.6081436729574916,-1.2482635151432522,3
-2.5266091443764194,-1.9449551103702034,3
-3.194996256247012,-1.835007301574387,3
2.7813313234605266,-1.0871473265038236,0
3.930765917104774,-0.09380488721472588,0
-2.825638558502694,0.8200214424452283,1
5.582560675122143,-2.5090655288473194,0
0.6521037863987607,-0.9994046509666238,2
-2.70369695699173,-1.9805559983078074,3
3.292301403895051,0.5870084297208603,0
2.0301661907936777,-0.3835117391374349,0
-0.2713780964518438,1.4686844981878693,2
2.138111327459729,4.814871690665612,2
2.6494155451612027,0.7784552428948616,2
-2.411055262605794,-1.445223574872621,3
-1.7301104932512572,-0.0798241097669392,1
1.0950205568013416,0.8863394067940875,2
-0.6115823719782354,1.9485868783118414,2
-2.361189296929842,-0.4433774533755684,3
-2.9480884954691255,-0.8464104669799652,3
-2.866885673847466,-1.5089479615743169,3
-0.8497538474112285,0.14600041212525802,1
-2.0855896748244964,-1.046185068964266,1
-2.816844133736376,-1.2982061490737968,3
-2.3782379517201413,-1.4667208929988598,3
-2.349041580359801,-0.8363649479006332,3
-1.9277688125685704,-0.3972224916405928,3
4.27403675293985,-2.395943645955029,0
-2.755105552562698,-0.8139397800161001,3
0.5086870258384123,0.2482368546405155,2
1.7216753379401537,1.503386635556383,2
1.8445971495928477,1.666395134027015,2
-2.197690666708347,-1.4482992145952973,3
0.3034458734958952,-0.5837175965747338,1
1.549266052268982,1.894924089871856,2
-1.5601237662395,3.4281849245647065,2
5.510681430217559,-0.8991926977789874,0
-1.4716400290694098,-0.08541883209847079,3
-0.25947304828477774,-0.3242431850666195,1
3.700128949114732,-1.7000982892140193,0
0.13202520374346724,1.0088876770758175,2
4.14598322897769,-1.4307285511328791,0
-1.5334394693219675,0.2951530486008898,1
4.776993858617565,-1.9136366040978174,0
-2.116757738828904,-0.9766259375642364,3
2.181103145110923,-1.654367154768417,0
2.378569262313919,-0.2576034838543724,0
-2.8385818754470677,-0.7733382775945299,3
0.14458098853267554,2.136988976357746,2
0.40734682509407416,1.445525972709941,2
4.54065154213782,0.8770045423551744,0
-2.897567859650958,-1.4835747044635201,3
0.40446720345557347,2.1310022052922313,2
-2.6787633229736474,0.07054539518159568,1
-2.7058476864438936,-2.3452000488170617,3
2.2965052875684253,2.183266931016862,2
-2.3147406624953075,-0.9535655676016147,1
-0.27873453901508277,0.27589199361123795,2
0.22770709782939746,1.9146700481670038,2
-0.9062501366418134,1.914339903887038,2
-2.403423459396655,-1.341954717709649,3
-2.3582871933322265,-1.249650961169529,3
-1.5683984909327962,0.3662657369868278,3
-1.1394899299667345,0.6398127092040052,1
2.3219399701791614,-0.6339724260031988,0
3.6277705171752865,-0.3536273734695744,0
0.5120166820951082,0.5383482447399657,2
0.6890088465977089,1.3620112737221697,2
-2.951941370149072,-1.470749584163861,3
-1.1720132346216536,0.0651146684691303,3
3.644907757833536,1.4031695821901013,0
-1.4738508425297843,0.20769554799950934,3
3.6088224315621455,-0.22845530632197023,0
0.007057189675788982,1.8473491811744631,2
0.44462938210939384,0.771403593281186,2
0.8123545954060877,1.2311676930403175,2
-1.559226065472947,-1.1165853714419158,1
2.0142192734892506,0.7290270969762791,2
2.003455435302482,0.8725384340964824,2
1.82688640897818,-0.2372288158874353,0
-2.6124794016842943,1.0034762780571693,1
-1.8751339336111026,-0.4243875310082568,1
-0.8425648429380949,-0.8321962665488802,3
1.3938340824880555,0.8656352006476039,2
-1.7301104932512572,-0.0798241097669392,1
2.143371950686898,1.8622705797633594,2
3.262177354830338,-1.0482142863061086,0
3.477613489262392,-1.9331817479342104,0
-1.6870797049640776,-1.411393190382554,3
1.8237666256223866,2.091778547086396,2
-1.918478867848075,-0.2518574137261975,3
2.7147040576552506,-0.02546170840381218,0
-0.8436629047181178,1.9683904550744282,1
4.320797292830762,-1.3276096764846135,0
-0.7883712965116363,2.354443004954382,2
3.7231069108135606,-0.8009173315427488,0
-2.346962773148398,1.3304515816703162,1
-2.755104404817964,-1.6507746119436986,3
1.6548866738627686,-1.0348414123194545,0
3.5088963320156656,-0.64506673813153,0
-2.6857801689605973,-0.03936531897630354,1
2.2670159251702255,-1.3675676830172765,0
-0.4367662126338942,-1.1247385758415047,3
1.9181396180968606,0.6139470251328943,2
-1.793664910450733,-0.47527361353895037,3
-2.7181897677078357,-1.1499474399339376,3
2.1889251079877954,-0.6954908412242526,0
0.4696933983399855,-1.8183939852672066,3
3.804957677457861,-0.3627158906615893,0
-0.7648975008935286,1.761513812061489,2
0.9621601674326844,0.7379433424315605,2
2.664828452552263,-0.7731547987119922,0
-1.1947450690266506,2.0232827289751776,2
-0.9586450305386341,0.34976979655512286,1
-2.5520253881553034,-1.1878779112210254,3
-0.8775835222114164,1.9224468401852637,2
-1.6664528164090515,-0.5016002385431402,1
2.4305203831449664,-1.2860980921772245,0
-0.08868819875141454,-0.02946539337181572,1
-2.5948061506350664,-0.8476850351694388,3
-2.6283818163956276,-0.610234918816833,3
-1.169406278880516,0.9212677077098348,1
-0.9369964586312257,-0.2634717508902219,3
2.369234736622375,-0.39175352946503356,0
1.5564029867681402,-0.1345700303307718,0
-2.4624911079986544,-1.776074012529091,3
3.3103638819811505,-2.296683359307155,0
-1.8730871226498074,-1.4720916024005484,3
-2.7983374475877927,0.6272968616645237,1
-2.864302875849967,-0.5636331784542868,1
-2.0531668926463364,-0.7210177974986979,1
-2.503697044819021,-1.567929346669025,3
-0.1873024073508287,0.8396047923927772,2
-1.5424022019504338,-0.5287680137694096,3
3.8525234891311695,-1.4187439176892853,0
-1.6777058280992627,2.4023130782536213,1
1.5729104338689608,-0.2637731369513155,0
4.676809976694679,-1.8184457439198778,0
-1.824192021340712,-0.9978128386436144,3
2.9394919717560812,0.9722142721788123,0
-2.1417281885114665,-1.5401494507788294,3
4.435851980333861,-2.4897715251872192,0
1.965679406875522,1.0287393275229513,2
3.328723213828759,0.3937388493553678,0
-0.2724451818692314,0.30506275734447125,1
-0.7344091820996357,0.24348638654429267,1
0.8390203745670302,1.991342295094563,2
-2.62662472574755,-0.21875668807034693,1
-2.1270493287035195,-0.6170663001689151,1
-2.7759944527764384,-0.044214544744773265,1
-0.44131568005125515,1.7785760086847497,2
-2.7701018544350684,-0.20202072839945825,1
-1.958807861025447,-0.5100259561014183,3
-0.6666426745961517,0.2878353555802554,1
-2.6823285234724863,-1.0349751056861989,3
0.8641825873201731,1.6224359092500058,2
-1.9957577549164882,0.3940538326733235,1
-2.919018093713533,0.7708992413706431,1
-2.1705226467188914,0.006943868744404002,1
-1.627208982859346,1.8200686906384957,1
-1.8729884129441945,1.4824798242833623,1
-0.5487722592705299,3.2111781473005263,2
-2.6046085401532904,-0.2509866092160559,1
-1.474615156932435,-0.3736098120469574,3
-2.538639827641014,-1.537501180175344,3
-2.2882590503935942,-0.10133748410016383,1
3.747329511772396,0.5280093858931276,0
1.4407357297470733,0.03964787238055355,2
-0.49724492665524167,1.4183593115259392,2
-1.5913521443546135,-1.278557782575176,3
-2.388659086688341,-0.7368335635537157,3
5.805411289726101,-2.202385748455122,0
4.815381551947814,-2.06688892096097,0
-2.2777509986316864,-1.9994831712354115,3
0.6240020119087247,-1.6644274348167558,0
-2.559516023340829,-0.6189433576591395,3
-2.447664817336074,-0.6802208837205055,3
-2.831292412250417,-0.005136867696412099,1
-2.3283589354707885,-0.8140089124114274,3
-2.453223999728091,-0.027784437313499808,3
-2.2126183908649466,0.13442697279314236,1
1.3706639169191794,2.0276223413103374,2
2.643485595650733,-1.4075385643956912,0
0.37754114409353473,2.905636285234349,2
-2.129292039294588,1.1711129945185261,1
-2.437785100380568,0.4733621508936646,3
-1.8454487683244964,-0.5306005927123502,1
-3.2015025913434605,0.10930761455327548,1
-2.170147319255445,0.24506083496954997,1
2.261408159364474,-1.4477030517163612,0
-0.9567469922963655,-0.6236571109252754,3
-0.3181650410789837,-0.5471732483375292,1
-2.7928602244380425,-0.8552549309050039,3
-3.3413079450501457,-0.05275732440148765,1
2.0950475515295395,0.3710894066412409,0
-1.225962060725085,1.444292417578074,1
-3.329778389527677,0.2551940056568824,1
-0.74861730469575,-1.4170585336325279,1
-2.0721460713403554,-0.6812003438321789,1
-0.37851814779612575,1.2391971723055064,2
-0.5902205595347526,1.480190714998119,2
-1.729225690699743,-1.1006011411001362,3
1.4865574568137419,-1.0778306720969175,0
-2.6606121689872593,-1.65767901731641,3
2.6199375260722673,-0.4444069350621962,0
-2.6874641394889927,-0.8013530355901214,3
3.817552043990432,-0.1320279494654395,0
3.648281052850046,3.1624319680855204,2
-2.4991059574731773,0.9839968252324209,1
-2.2294769299329165,0.04395950798948449,3
1.9785928177134822,0.5135178442253903,2
1.432595303814271,-1.4662011935902048,0
3.328723213828759,0.3937388493553678,0
-1.626814945533693,-1.1570880768997636,3
4.0193627854920555,-1.2473407715405604,0
-3.2441871937545486,-0.5586235364737301,1
4.2020497502664504,0.5183776922317291,0
0.7254833969435206,0.1608131686864692,2
2.3511885145474327,3.066996997888944,2
2.0031145051103882,0.25033087755256384,2
2.7126966536431736,1.7878363324654403,2
2.6638685934468915,-1.0949049757743314,0
1.588387496960421,2.502268253245514,2
-0.01858006800559909,1.0417899652035745,2
3.6392252177364477,-0.2487825810672373,0
-1.7727243688738286,1.6097375643938432,1
6.179323524703961,-0.05248835219134723,0
-1.2091728528935435,-1.274904467881899,3
2.485612535331529,0.6832541202652028,2
0.812695833675017,1.2852098485541266,2
4.423393021195063,-1.832345613172557,0
-2.9009633578310896,-0.584661169277993,3
2.6639830565736244,2.457177816036673,2
-1.1766405358644525,-0.6424841209713393,1
-0.7280856179617777,1.898214819879367,2
-0.3768905297629156,-2.8182238196113825,1
-1.167019985113827,0.4311903496454573,1
-0.8079597271184275,-0.10450756485552673,3
3.188907550072333,1.1230528622288278,0
-1.7780745871679893,1.7100232145720013,1
0.06115086783120832,2.2308920906934886,2
-2.9665156491923197,-1.844316365126635,3
3.0798756618485785,0.12134974674637967,0
-1.991727335034806,-0.7692390324684724,3
-2.13436864743,-0.6635375845427365,3
-2.1094680786795488,-0.5652359343497829,3
-2.24585630723324,-0.23836406233095547,1
-2.551685646997457,-1.4843569420754203,3
-2.8212055584277778,-0.8748986949209863,3
-1.2975730215885612,-0.04209946091744238,1
2.504922814800582,0.9291876953985208,0
0.15910920125819727,2.651512194923454,2
2.8308021645185817,0.6567009718856602,0
1.9245980105977725,-0.16612575242214198,0
0.029245536202139256,1.1578682558347781,2
-3.553414773159337,-1.731826890494122,3
1.389856459025922,2.3582444504303646,2
